source,company,job_id,title,location,description,posting_date,job_url,discard_reason,score,urgency,job_signals_score,company_signals_score,score_breakdown,linkedin_url,company_size,funding_stage
greenhouse,Oscar,6615366?gh_jid=6615366,Engineering Leader,"New York, New York, United States","&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Pay Transparency:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;The base pay for this role is:&amp;nbsp;&lt;span data-sheets-root=&quot;1&quot;&gt;$163,944 - $215,176 &lt;/span&gt;per year. You are also eligible for employee benefits, participation in Oscar’s unlimited vacation program, company equity grants, and annual performance bonuses.&lt;/p&gt;
&lt;h3&gt;Responsibilities&lt;/h3&gt;
&lt;ul&gt;
&lt;li class=&quot;dF3vjf&quot; data-sfc-root=&quot;c&quo",2026-05-05,http://www.hioscar.com/careers/6615366?gh_jid=6615366,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
greenhouse,Oscar,7847394?gh_jid=7847394,"Senior Security Engineer I, GRC","New York, New York, United States","&lt;p&gt;Hi, we&#39;re Oscar. We&#39;re hiring a Senior Security Engineer 1, GRC to join our Security Team.&lt;/p&gt;
&lt;p&gt;Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the role:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;The Pri",2026-04-28,http://www.hioscar.com/careers/7847394?gh_jid=7847394,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
greenhouse,Rockstargames,7739013003,"Associate Director, CX Training and Quality","Manhattan, New York, United States","&lt;p&gt;At Rockstar Games, we create world-class entertainment experiences.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly-motivated environment where you can learn and collaborate with some of the most talented people in the industry.&lt;/p&gt;
&lt;p&gt;Rockstar is seeking an Associate Director, Customer Experience -- Agent Training &amp;amp; Qualit",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7739013003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
greenhouse,Rockstargames,7673247003,Associate Lead Database Engineer,"Manhattan, New York, United States","&lt;p&gt;At Rockstar Games, we create world-class entertainment experiences.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly-motivated environment where you can learn and collaborate with some of the most talented people in the industry.&lt;/p&gt;
&lt;p&gt;Rockstar is on the lookout for a passionate Associate Lead Microsoft Database Engineer who will p",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7673247003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
greenhouse,Rockstargames,7562459003,"Associate Principal Data Scientist, Player Experience Analytics","Manhattan, New York, United States","&lt;p&gt;At Rockstar Games, we create world-class entertainment experiences.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly-motivated environment where you can learn and collaborate with some of the most talented people in the industry.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Rockstar is on the lookout for an &lt;span class=&quot;TextRun SCXW110467491 BCX0&quot;",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7562459003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
greenhouse,Rockstargames,7634972003,Associate Principal Linux Systems Engineer,"Manhattan, New York, United States","&lt;p&gt;At Rockstar Games, we create world-class entertainment experiences.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly-motivated environment where you can learn and collaborate with some of the most talented people in the industry.&lt;/p&gt;
&lt;p&gt;Rockstar is on the lookout for a passionate Associate Principal Linux Systems Engineer who is ski",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7634972003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
greenhouse,Rockstargames,7585824003,"Associate Principal Product Manager, Platform","Manhattan, New York, United States","&lt;p&gt;At Rockstar Games, we create world-class entertainment experiences.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly-motivated environment where you can learn and collaborate with some of the most talented people in the industry.&lt;/p&gt;
&lt;p&gt;Rockstar Games is seeking an experienced product manager to help us deliver world-class experienc",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7585824003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
greenhouse,Rockstargames,7657127003,Database Engineer,"Manhattan, New York, United States","&lt;p&gt;At Rockstar Games, we create world-class entertainment experiences.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly-motivated environment where you can learn and collaborate with some of the most talented people in the industry.&lt;/p&gt;
&lt;p&gt;Rockstar is on the lookout for a Microsoft SQL Server Developer who is passionate about database ",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7657127003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
greenhouse,Rockstargames,7540242003,"Engineering Manager (Frontend, React)","Manhattan, New York, United States","&lt;p&gt;&lt;span data-contrast=&quot;auto&quot;&gt;At Rockstar Games, we create world-class entertainment experiences.&lt;/span&gt;&lt;span data-ccp-props=&quot;{&amp;quot;201341983&amp;quot;:0,&amp;quot;335559739&amp;quot;:0,&amp;quot;335559740&amp;quot;:240}&quot;&gt;&amp;nbsp;&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;&lt;span data-contrast=&quot;auto&quot;&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7540242003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
greenhouse,Rockstargames,7504880003,"Engineering Manager (Online Platform, C#/.NET)","Manhattan, New York, United States","&lt;p&gt;&lt;span data-contrast=&quot;auto&quot;&gt;At Rockstar Games, we create world-class entertainment experiences. &lt;/span&gt;&lt;span data-ccp-props=&quot;{}&quot;&gt;&amp;nbsp;&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;&lt;span data-contrast=&quot;auto&quot;&gt;Become part of a team working on some of the most rewarding, large-scale creative projects to be found in any entertainment medium - all within an inclusive, highly motivated environment where you can learn and collaborate with some of the",2026-05-21,https://job-boards.greenhouse.io/rockstargames/jobs/7504880003,,18,MEDIUM,7,11,4000emp_public(-15) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/rockstargames/jobs,~4000 (public),Public – Take-Two
dice/greenhouse,Roku,4e3d05a5-da5e-4f62-bdf5-70c516318b10,"Senior Engineer, Workday ATS","New York, NY",,2026-05-22,https://www.dice.com/job-detail/4e3d05a5-da5e-4f62-bdf5-70c516318b10,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice/greenhouse,Roku,7818758?gh_jid=7818758,AI Program Manager,"New York, New York","&lt;div class=&quot;content-intro&quot;&gt;&lt;h2 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif; color: #662d91;&quot;&gt;Teamwork makes the stream work.&lt;/h2&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;h3 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif;&quot;&gt;&lt;strong&gt;Roku is changing how the world watches TV&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we&#39;ve set our sights on powering every ",2026-05-22,https://www.weareroku.com/jobs/7818758?gh_jid=7818758,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice/greenhouse,Roku,7923418?gh_jid=7923418,"Assistant General Counsel, Legal & Business Affairs - Ad Tech & Media Transactions","New York, New York","&lt;div class=&quot;content-intro&quot;&gt;&lt;h2 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif; color: #662d91;&quot;&gt;Teamwork makes the stream work.&lt;/h2&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;h3 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif;&quot;&gt;&lt;strong&gt;Roku is changing how the world watches TV&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we&#39;ve set our sights on powering every ",2026-05-22,https://www.weareroku.com/jobs/7923418?gh_jid=7923418,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice/greenhouse,Roku,7590356?gh_jid=7590356,"Engineering Manager, Ad Serving","New York, New York","&lt;div class=&quot;content-intro&quot;&gt;&lt;h2 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif; color: #662d91;&quot;&gt;Teamwork makes the stream work.&lt;/h2&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;h3 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif;&quot;&gt;&lt;strong&gt;Roku is changing how the world watches TV&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we&#39;ve set our sights on powering every ",2026-05-22,https://www.weareroku.com/jobs/7590356?gh_jid=7590356,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice/greenhouse,Roku,7931707?gh_jid=7931707,Growth Lead — Roku Data Cloud,"New York, New York","&lt;div class=&quot;content-intro&quot;&gt;&lt;h2 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif; color: #662d91;&quot;&gt;Teamwork makes the stream work.&lt;/h2&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;h3 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif;&quot;&gt;&lt;strong&gt;Roku is changing how the world watches TV&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we&#39;ve set our sights on powering every ",2026-05-22,https://www.weareroku.com/jobs/7931707?gh_jid=7931707,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice/greenhouse,Roku,7927165?gh_jid=7927165,"Senior Counsel, Legal & Business Affairs - Ad Tech & Media Transactions","New York, New York","&lt;div class=&quot;content-intro&quot;&gt;&lt;h2 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif; color: #662d91;&quot;&gt;Teamwork makes the stream work.&lt;/h2&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;h3 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif;&quot;&gt;&lt;strong&gt;Roku is changing how the world watches TV&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we&#39;ve set our sights on powering every ",2026-05-22,https://www.weareroku.com/jobs/7927165?gh_jid=7927165,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice/greenhouse,Roku,7815772?gh_jid=7815772,"Senior Engineer, Workday ATS","New York, New York","&lt;div class=&quot;content-intro&quot;&gt;&lt;h2 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif; color: #662d91;&quot;&gt;Teamwork makes the stream work.&lt;/h2&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;h3 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif;&quot;&gt;&lt;strong&gt;Roku is changing how the world watches TV&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we&#39;ve set our sights on powering every ",2026-05-22,https://www.weareroku.com/jobs/7815772?gh_jid=7815772,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice/greenhouse,Roku,7776456?gh_jid=7776456,Senior Identity Access Management Engineer,"New York, New York","&lt;div class=&quot;content-intro&quot;&gt;&lt;h2 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif; color: #662d91;&quot;&gt;Teamwork makes the stream work.&lt;/h2&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;h3 style=&quot;font-family: GothamBold,Helvetica,Arial,sans-serif;&quot;&gt;&lt;strong&gt;Roku is changing how the world watches TV&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we&#39;ve set our sights on powering every ",2026-05-22,https://www.weareroku.com/jobs/7776456?gh_jid=7776456,,18,MEDIUM,7,11,3500emp_public(-15) 11OpenRoles(+15) NY(+10),https://www.linkedin.com/company/roku/jobs,~3500 (public),Public
dice,The New York Times Company,4a648181-e11f-467c-b41b-6c9c22b02717,"Data Engineer, Revenue Technology","New York, NY",,2026-05-22,https://www.dice.com/job-detail/4a648181-e11f-467c-b41b-6c9c22b02717,,18,MEDIUM,7,11,5000emp_public(-20) 10OpenRoles(+15) NY(+10),https://www.linkedin.com/company/the-new-york-times-company/jobs,~5000 (public),Public
dice,The New York Times Company,6f9ea98a-531c-4c5f-995b-da3ec989d86d,"Data Engineer, Analytics Data Products","New York, NY",,2026-05-22,https://www.dice.com/job-detail/6f9ea98a-531c-4c5f-995b-da3ec989d86d,,18,MEDIUM,7,11,5000emp_public(-20) 10OpenRoles(+15) NY(+10),https://www.linkedin.com/company/the-new-york-times-company/jobs,~5000 (public),Public
dice,The New York Times Company,bea6500e-82fa-4646-8380-f028c5f421a6,"Senior Data Engineer, Customer-Facing Data Products","New York, NY",,2026-05-22,https://www.dice.com/job-detail/bea6500e-82fa-4646-8380-f028c5f421a6,,18,MEDIUM,7,11,5000emp_public(-20) 10OpenRoles(+15) NY(+10),https://www.linkedin.com/company/the-new-york-times-company/jobs,~5000 (public),Public
dice,The New York Times Company,2030d6a1-ca76-473a-9638-605989ecacdc,Backend Software Engineer -Golang,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/2030d6a1-ca76-473a-9638-605989ecacdc,,18,MEDIUM,7,11,5000emp_public(-20) 10OpenRoles(+15) NY(+10),https://www.linkedin.com/company/the-new-york-times-company/jobs,~5000 (public),Public
